MID Data C:\ESCO\Data\SIM\HMK\20260506\20260506_GZ_1421_6_28d_SIM_A.mfd
May 06 2026 15:13:10

Sample Weight : 275.3 mg

Normalization : per 100 mg (Sample weight : 275.3 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 40,m/z 44,m/z 60
77,240.246,264.0,88.0,17.640,1.00462E-007,5.38231E-005,1.56938E-012,4.71686E-014,1.03002E-012,3.26464E-012,8.04217E-012,3.49163E-013,2.30081E-014,3.17639E-013,2.76858E-014,1.00995E-014,3.88214E-013,1.19974E-014
78,243.368,267.0,88.5,17.730,1.02388E-007,5.37199E-005,1.9336E-012,1.11914E-013,8.60019E-013,3.63963E-012,8.62119E-012,4.08941E-013,2.21528E-014,3.40605E-013,-3.18226E-015,1.67568E-015,3.73456E-013,2.40878E-014
79,246.491,270.3,89.1,17.850,1.04352E-007,5.37199E-005,1.91105E-012,6.51888E-014,8.96673E-013,3.78079E-012,8.81186E-012,4.61056E-013,5.83694E-014,3.78013E-013,4.66864E-014,9.86473E-015,3.77078E-013,1.63459E-014
80,249.613,273.5,89.7,17.885,1.06414E-007,5.37199E-005,1.83067E-012,1.28043E-013,9.59908E-013,4.22542E-012,9.77527E-012,4.10158E-013,2.16574E-014,3.06418E-013,2.6769E-014,2.3586E-014,3.99174E-013,7.90044E-015
81,252.737,276.6,90.3,18.045,1.08705E-007,5.36169E-005,2.01523E-012,9.57997E-014,9.09341E-013,4.29749E-012,1.03806E-011,2.47542E-013,5.4009E-014,5.35174E-013,3.34207E-014,2.86361E-015,4.53316E-013,-7.84943E-015
82,255.859,279.8,90.8,18.090,1.1079E-007,5.35141E-005,2.78406E-012,1.13206E-013,1.14997E-012,4.41843E-012,1.06272E-011,2.7732E-013,3.34487E-014,5.05537E-013,2.3774E-014,-4.25769E-015,6.51966E-013,2.33282E-014
83,258.982,282.9,91.4,18.210,1.1337E-007,5.35141E-005,1.58435E-012,7.12347E-014,1.10373E-012,4.73569E-012,1.13367E-011,3.80663E-013,6.06292E-014,5.08598E-013,-5.12488E-015,1.60511E-015,5.72148E-013,1.77253E-014
84,262.104,286.1,92.0,18.340,1.16011E-007,5.35141E-005,2.34699E-012,1.47781E-013,9.78637E-013,4.81738E-012,1.22217E-011,3.49368E-013,2.53735E-014,3.8307E-013,3.82556E-014,1.0741E-014,5.74146E-013,1.34788E-014
85,265.227,289.3,92.6,18.380,1.18713E-007,5.35141E-005,1.00673E-012,1.00331E-013,1.27445E-012,4.87933E-012,1.22619E-011,4.09531E-013,1.53621E-014,5.88179E-013,5.03501E-014,2.89345E-014,8.19806E-013,2.91882E-015
86,268.349,292.3,93.2,18.520,1.21409E-007,5.34115E-005,2.69108E-012,1.0926E-013,1.25442E-012,5.32267E-012,1.29793E-011,2.09286E-013,1.98804E-014,5.30049E-013,4.36174E-014,-1.36682E-014,8.4392E-013,2.47537E-014
87,271.472,295.4,93.7,18.525,1.24595E-007,5.34115E-005,2.60443E-012,1.72745E-013,1.21771E-012,5.75396E-012,1.38489E-011,4.00755E-013,3.94282E-014,5.46666E-013,3.44878E-014,5.04263E-014,1.05428E-012,2.96662E-014
88,274.594,298.6,94.3,18.715,1.27644E-007,5.33091E-005,2.14254E-012,1.24504E-013,1.31579E-012,5.63183E-012,1.40287E-011,3.53766E-013,2.72057E-014,6.29508E-013,4.20004E-014,3.01846E-014,9.43768E-013,1.40868E-014
89,277.717,301.6,94.8,18.810,1.30843E-007,5.33091E-005,3.26515E-012,1.58342E-013,1.48348E-012,5.7426E-012,1.46346E-011,3.08115E-013,5.27728E-014,7.67241E-013,2.93999E-014,3.61788E-014,1.21311E-012,2.38432E-014
90,280.839,304.8,95.4,18.870,1.34663E-007,5.32069E-005,3.17303E-012,2.16925E-013,1.35394E-012,5.8991E-012,1.57771E-011,3.90796E-013,1.61223E-014,8.35571E-013,3.44745E-014,2.92916E-014,1.24087E-012,1.67694E-014
91,283.962,308.0,95.9,18.950,1.38356E-007,5.32069E-005,3.25055E-012,1.54253E-013,1.42309E-012,6.58592E-012,1.61564E-011,3.80824E-013,4.5351E-014,8.38681E-013,3.95721E-014,3.76833E-014,1.5209E-012,1.31266E-014
92,287.086,311.1,96.5,19.035,1.42151E-007,5.32069E-005,3.93913E-012,1.9803E-013,1.44074E-012,7.03623E-012,1.70336E-011,4.92609E-013,4.58136E-014,9.11587E-013,3.07989E-014,3.8844E-014,1.72984E-012,1.03315E-014
93,290.207,314.2,97.0,19.155,1.46218E-007,5.31049E-005,3.65416E-012,2.0053E-013,1.43462E-012,6.58259E-012,1.74362E-011,4.02796E-013,3.59014E-014,8.32376E-013,2.74643E-014,6.50819E-014,1.87812E-012,4.0484E-014
94,293.331,317.2,97.6,19.205,1.50401E-007,5.31049E-005,4.09874E-012,2.87574E-013,1.66839E-012,7.31136E-012,1.80862E-011,3.85927E-013,3.89173E-014,1.06152E-012,4.18683E-014,4.05651E-014,2.03437E-012,7.22123E-015
95,296.452,320.4,98.2,19.355,1.54525E-007,5.31049E-005,3.75604E-012,3.3116E-013,1.66983E-012,7.62998E-012,1.8663E-011,4.59681E-013,4.13414E-014,1.1444E-012,6.288E-014,7.19146E-014,1.98255E-012,3.08722E-015
96,299.576,323.5,98.8,19.510,1.58672E-007,5.30031E-005,3.95536E-012,2.19129E-013,1.80008E-012,7.55046E-012,1.88477E-011,1.84201E-013,5.53311E-014,1.1428E-012,3.46708E-014,4.90106E-014,2.62262E-012,9.02409E-015
97,302.698,326.5,99.4,19.565,1.63211E-007,5.29015E-005,4.31107E-012,2.74691E-013,1.85597E-012,8.18094E-012,2.06553E-011,4.03826E-013,4.33078E-014,1.36534E-012,3.05138E-014,5.75413E-014,2.5065E-012,7.85293E-015
98,305.820,329.6,99.9,19.675,1.67784E-007,5.29015E-005,4.15561E-012,3.66041E-013,2.08294E-012,8.51999E-012,2.11487E-011,5.35978E-013,5.66154E-014,1.27528E-012,5.30936E-014,4.94634E-014,2.80656E-012,9.80673E-015
